Retention Time	Intensity	Intensity	Intensity
0	0	0	0
0.00333333341404796	0	0	0
0.00666666682809591	0	0	0
0.00999999977648258	0	0	0
0.0133333336561918	0	0	0
0.0166666675359011	0	0	0
0.0199999995529652	0	0	0
0.0233333334326744	0	0	0
0.0266666673123837	0	0	0
0.0299999993294477	0	0	0
0.0333333350718021	0	0	0
0.0366666652262211	0	0	0
0.0399999991059303	0	0	0
0.0433333329856396	800	0	0
0.0466666668653488	0	0	0
0.0500000007450581	0	0	0
0.0533333346247673	0	0	0
0.0566666685044765	0	0	0
0.0599999986588955	200	0	200
0.0633333325386047	0	0	0
0.0666666701436043	0	0	0
0.0700000002980232	0	0	0
0.0733333304524422	0	0	0
0.0766666680574417	0	0	0
0.0799999982118607	0	0	0
0.0833333358168602	0	0	0
0.0866833329200745	0	0	0
0.0900166630744934	0	0	0
0.0933666676282883	0	0	0
0.0966999977827072	0	0	0
0.100033335387707	0	0	200
0.103383332490921	0	0	0
0.106716670095921	0	0	0
0.11005000025034	0	0	0
0.113399997353554	0	0	0
0.116733334958553	0	0	0
0.120066665112972	0	0	0
0.123416669666767	0	0	0
0.126750007271767	0	0	0
0.130083337426186	0	0	0
0.133416667580605	0	0	0
0.136749997735023	0	0	0
0.140100002288818	0	0	0
0.143433332443237	200	0	0
0.146766662597656	0	0	0
0.150099992752075	400	0	0
0.153433337807655	0	0	0
0.156766667962074	0	0	0
0.160099998116493	0	0	0
0.163433328270912	0	0	0
0.166766673326492	0	0	0
0.170100003480911	4000	0	0
0.17343333363533	0	0	0
0.176766663789749	0	0	0
0.180099993944168	0	0	0
0.183433338999748	0	0	0
0.186766669154167	0	0	0
0.190099999308586	0	0	0
0.193433329463005	0	0	0
0.196766659617424	0	0	0
0.200100004673004	0	0	0
0.203433334827423	0	0	0
0.206766664981842	0	0	0
0.210116669535637	0	0	0
0.213449999690056	0	0	0
0.216783329844475	0	0	0
0.220116659998894	0	0	0
0.223450005054474	0	0	0
0.226783335208893	0	0	0
0.230116665363312	0	0	0
0.233449995517731	0	0	0
0.236783340573311	0	0	0
0.24011667072773	0	0	0
0.243450000882149	0	0	0
0.246783331036568	0	0	0
0.250116676092148	0	0	0
0.253450006246567	0	0	0
0.256783336400986	0	0	0
0.260116666555405	0	0	0
0.263449996709824	0	0	0
0.266783326864243	0	0	200
0.270116657018661	0	0	0
0.27344998717308	0	0	0
0.276783347129822	0	0	0
0.280116677284241	0	0	0
0.28345000743866	0	0	0
0.286783337593079	0	0	0
0.290116667747498	0	0	0
0.293466657400131	0	0	0
0.29679998755455	0	0	400
0.300133347511292	0	0	0
0.30346667766571	0	0	0
0.306800007820129	0	0	0
0.310133337974548	0	0	0
0.313466668128967	0	0	0
0.316799998283386	0	0	0
0.320133328437805	0	0	0
0.323466658592224	0	0	1000
0.326799988746643	0	0	400
0.330133318901062	0	0	200
0.333466678857803	0	0	0
0.336800009012222	0	0	0
0.340133339166641	0	400	0
0.34346666932106	0	0	0
0.346799999475479	0	0	0
0.350133329629898	0	0	400
0.353466659784317	0	0	0
0.356799989938736	0	0	0
0.360133320093155	0	0	0
0.363466680049896	0	0	0
0.366800010204315	0	0	200
0.370133340358734	0	0	0
0.373483330011368	0	0	0
0.376816660165787	0	0	0
0.380149990320206	0	0	0
0.383483320474625	0	0	0
0.386816680431366	0	0	0
0.390150010585785	0	0	0
0.393483340740204	0	0	0
0.396816670894623	0	0	0
0.400150001049042	0	0	0
0.403483331203461	0	0	0
0.40681666135788	400	0	0
0.410149991512299	0	0	0
0.413483321666718	0	0	0
0.416816651821136	0	0	0
0.420150011777878	0	0	0
0.423483341932297	0	0	0
0.426816672086716	0	0	0
0.430150002241135	0	0	0
0.433483332395554	0	0	0
0.436833322048187	0	0	400
0.440166652202606	0	0	0
0.443500012159348	0	0	0
0.446833342313766	0	0	0
0.450166672468185	0	0	0
0.453500002622604	0	0	0
0.456833332777023	0	0	0
0.460166662931442	0	0	0
0.463499993085861	0	0	0
0.46683332324028	0	0	0
0.470166653394699	0	0	0
0.47350001335144	0	0	0
0.476833343505859	0	0	0
0.480166673660278	0	0	0
0.483500003814697	0	0	0
0.486833333969116	0	0	0
0.490166664123535	0	0	0
0.493499994277954	0	0	0
0.496833324432373	0	0	0
0.500166654586792	0	0	0
0.503499984741211	0	0	0
0.50683331489563	0	0	0
0.510183334350586	0	0	0
0.513516664505005	0	0	0
0.516849994659424	0	0	200
0.520183324813843	0	0	0
0.523516654968262	0	0	0
0.526849985122681	0	0	0
0.5301833152771	0	0	0
0.533516645431519	0	0	0
0.536849975585938	0	0	0
0.540183305740356	0	0	0
0.54351669549942	0	0	0
0.546850025653839	0	0	0
0.550183355808258	0	0	0
0.553516685962677	0	0	0
0.556850016117096	0	0	0
0.560183346271515	0	0	0
0.563516676425934	0	0	0
0.566850006580353	0	0	0
0.570183336734772	0	0	0
0.573516666889191	0	0	0
0.57684999704361	0	0	0
0.580183327198029	0	0	0
0.583516657352448	0	0	0
0.586849987506866	0	0	0
0.590183317661285	0	0	0
0.593516647815704	0	0	0
0.596849977970123	0	0	0
0.600183308124542	0	0	0
0.603533327579498	0	0	0
0.606866657733917	0	0	200
0.610199987888336	0	0	0
0.613533318042755	0	0	0
0.616866648197174	0	0	200
0.620199978351593	0	0	400
0.623533308506012	0	0	0
0.626866638660431	0	0	0
0.630200028419495	0	0	0
0.633533358573914	0	0	0
0.636866688728333	0	0	0
0.640200018882751	0	0	0
0.64353334903717	0	0	200
0.646866679191589	0	0	200
0.650200009346008	0	0	0
0.653533339500427	0	0	0
0.656866669654846	400	0	0
0.660199999809265	0	0	200
0.663533329963684	0	0	0
0.666866660118103	0	0	200
0.670199990272522	0	0	200
0.673533320426941	0	0	0
0.67686665058136	0	0	0
0.680199980735779	400	0	0
0.683533310890198	0	0	0
0.686866641044617	0	0	0
0.690199971199036	0	0	0
0.693533360958099	0	0	0
0.696866691112518	0	0	0
0.700200021266937	0	0	0
0.703533351421356	0	0	200
0.706866681575775	0	0	0
0.710200011730194	200	0	0
0.713533341884613	0	0	0
0.716866672039032	0	0	0
0.720200002193451	0	0	0
0.72353333234787	0	0	0
0.726866662502289	0	0	200
0.730199992656708	600	0	0
0.733533322811127	0	0	0
0.736866652965546	0	0	0
0.740199983119965	0	0	0
0.743533313274384	0	0	400
0.74688333272934	0	0	200
0.750216662883759	0	0	0
0.753549993038177	400	400	0
0.756883323192596	0	0	400
0.760216653347015	0	0	0
0.763549983501434	0	0	200
0.766883313655853	0	0	0
0.770216643810272	0	0	0
0.773549973964691	0	0	0
0.77688330411911	600	0	0
0.780216693878174	600	0	400
0.783550024032593	1600	0	200
0.786899983882904	0	0	0
0.790233314037323	0	0	0
0.793566644191742	0	0	0
0.796916663646698	0	0	0
0.800249993801117	0	0	200
0.803583323955536	0	600	200
0.806933343410492	1200	0	0
0.810266673564911	0	0	200
0.81360000371933	0	0	0
0.816933333873749	0	0	200
0.820283353328705	0	0	0
0.823616683483124	0	0	0
0.826950013637543	0	0	0
0.830283343791962	0	0	0
0.833616673946381	0	0	200
0.836966693401337	0	0	0
0.840300023555756	0	0	0
0.843633353710175	0	0	200
0.846966683864594	0	0	0
0.850300014019012	0	0	0
0.853633344173431	0	0	0
0.85696667432785	0	0	400
0.860300004482269	600	0	0
0.863633334636688	0	0	0
0.866966664791107	0	0	200
0.870299994945526	0	0	0
0.873633325099945	600	0	200
0.876966655254364	0	0	200
0.880299985408783	0	0	0
0.883633315563202	0	200	200
0.886966645717621	0	0	0
0.89029997587204	0	0	0
0.893633306026459	0	0	0
0.896966695785522	0	0	0
0.900300025939941	0	0	0
0.90363335609436	0	0	0
0.906966686248779	0	1400	0
0.910300016403198	0	0	0
0.913633346557617	0	0	0
0.916983306407928	0	0	0
0.920316696166992	0	0	200
0.923650026321411	0	0	0
0.92698335647583	0	2000	0
0.930316686630249	0	0	0
0.933650016784668	0	0	0
