Retention Time	Intensity	Intensity	Intensity
0	0	0	0
0.00333333341404796	0	200	0
0.00666666682809591	0	200	0
0.00999999977648258	1600	0	0
0.0133333336561918	0	0	0
0.0166666675359011	0	400	0
0.0199999995529652	0	200	0
0.0233333334326744	0	600	0
0.0266666673123837	0	200	0
0.0299999993294477	0	400	0
0.0333333350718021	0	0	0
0.0366666652262211	0	0	0
0.0399999991059303	400	0	0
0.0433333329856396	0	0	0
0.0466666668653488	0	200	0
0.0500000007450581	0	0	0
0.0533333346247673	0	0	0
0.0566666685044765	0	0	0
0.0599999986588955	0	0	0
0.0633333325386047	0	0	0
0.0666666701436043	0	0	0
0.0700000002980232	0	200	0
0.0733499974012375	0	400	0
0.076683335006237	0	200	0
0.080016665160656	0	200	0
0.0833500027656555	0	0	0
0.0866833329200745	0	0	0
0.0900166630744934	0	0	0
0.093350000679493	0	600	0
0.0966833308339119	0	0	0
0.100016668438911	0	200	0
0.10334999859333	0	400	0
0.10668333619833	0	200	0
0.110016666352749	0	0	0
0.113349996507168	0	200	0
0.116683334112167	0	200	800
0.120016664266586	0	0	0
0.123350001871586	0	0	0
0.126683339476585	0	0	0
0.130016669631004	0	200	0
0.133349999785423	0	0	0
0.136683329939842	0	200	0
0.140016660094261	0	0	0
0.143350005149841	0	0	0
0.14668333530426	0	200	0
0.150016665458679	0	200	0
0.153349995613098	0	0	0
0.156683340668678	0	0	0
0.160016670823097	0	0	0
0.163350000977516	0	0	0
0.166683331131935	0	0	0
0.170016661286354	0	0	0
0.173350006341934	0	200	0
0.176683336496353	0	0	0
0.180016666650772	0	0	0
0.183349996805191	0	0	0
0.18668332695961	0	0	0
0.19001667201519	0	0	0
0.193366661667824	0	0	0
0.196700006723404	0	200	0
0.200033336877823	0	0	0
0.203366667032242	0	0	0
0.206699997186661	0	200	0
0.21003332734108	0	200	0
0.21336667239666	0	0	0
0.216700002551079	0	0	0
0.220033332705498	0	0	0
0.223366662859917	0	0	0
0.226699993014336	1400	0	0
0.230033338069916	0	0	0
0.233366668224335	0	600	0
0.236699998378754	0	0	0
0.240033328533173	0	0	0
0.243366673588753	0	0	0
0.246700003743172	0	0	0
0.250033318996429	0	200	0
0.253366678953171	0	400	0
0.25670000910759	0	0	0
0.260033339262009	0	0	0
0.263366669416428	0	0	0
0.266699999570847	0	200	0
0.270033329725266	0	200	0
0.273366659879684	400	0	0
0.276699990034103	0	0	0
0.280050009489059	0	200	0
0.283383339643478	0	200	0
0.286716669797897	0	0	0
0.290049999952316	0	0	0
0.293383330106735	0	200	0
0.296716660261154	0	200	0
0.300049990415573	0	0	0
0.303383320569992	0	0	0
0.306716680526733	0	0	0
0.310050010681152	0	0	0
0.313383340835571	0	0	0
0.31671667098999	0	0	0
0.320050001144409	0	0	0
0.323383331298828	0	0	0
0.326716661453247	0	0	0
0.330049991607666	0	200	1200
0.333383321762085	0	200	0
0.336716651916504	0	400	200
0.340050011873245	200	400	200
0.343383342027664	0	400	0
