Retention Time	Intensity	Intensity	Intensity
0	0	600	0
0.00333333341404796	0	0	0
0.00666666682809591	0	0	200
0.00999999977648258	0	0	0
0.0133333336561918	200	0	400
0.0166666675359011	0	600	0
0.0199999995529652	0	1200	0
0.0233333334326744	0	200	800
0.0266666673123837	0	0	200
0.0299999993294477	0	0	0
0.0333333350718021	0	1000	0
0.0366666652262211	0	0	600
0.0399999991059303	0	1600	200
0.0433333329856396	0	600	0
0.0466666668653488	0	0	200
0.0500000007450581	0	0	0
0.0533333346247673	0	1000	200
0.0566666685044765	0	0	0
0.0599999986588955	0	0	0
0.0633333325386047	0	0	2200
0.0666666701436043	0	0	400
0.0700000002980232	0	0	1400
0.0733333304524422	600	0	0
0.0766666680574417	0	0	0
0.0799999982118607	0	0	0
0.0833333358168602	0	2400	0
0.0866666659712791	0	0	0
0.0900000035762787	0	0	0
0.0933333337306976	0	1200	200
0.0966666638851166	0	0	0
0.100000001490116	0	600	0
0.103333331644535	0	0	0
0.106666669249535	0	800	400
0.109999999403954	0	400	0
0.113333337008953	0	0	200
0.116666667163372	0	0	200
0.119999997317791	0	0	1000
0.123350001871586	0	0	0
0.126683339476585	0	400	0
0.130016669631004	0	0	0
0.133349999785423	0	0	0
0.136683329939842	0	0	0
0.140016660094261	0	0	0
0.143350005149841	0	0	400
0.14668333530426	0	0	200
0.150016665458679	0	0	0
0.153349995613098	0	0	0
0.156683340668678	0	0	0
0.160016670823097	0	0	0
0.163350000977516	0	0	200
0.166683331131935	0	0	600
0.170016661286354	0	0	400
0.173350006341934	0	0	200
0.176683336496353	0	200	0
0.180016666650772	0	0	400
0.183349996805191	0	0	400
0.18668332695961	0	0	0
0.19001667201519	0	0	200
0.193350002169609	0	0	0
0.196683332324028	0	0	0
0.200016662478447	200	0	200
0.203349992632866	0	0	0
0.206683337688446	0	0	0
0.210016667842865	0	0	0
0.213349997997284	0	0	200
0.216683328151703	0	0	0
0.220016673207283	0	0	200
0.223350003361702	0	0	400
0.226683333516121	0	0	0
0.23001666367054	0	0	400
0.233349993824959	0	0	200
0.236683338880539	0	2000	400
0.240016669034958	0	0	200
0.243349999189377	0	200	400
0.246683329343796	0	0	200
0.250016659498215	0	0	0
0.253349989652634	0	1000	0
0.256683319807053	0	0	200
0.260016679763794	0	0	0
0.263350009918213	0	0	400
0.266683340072632	0	0	200
0.270016670227051	0	0	0
0.27335000038147	0	0	200
0.276683330535889	0	0	400
0.280016660690308	0	0	0
0.283349990844727	0	0	400
0.286683320999146	0	0	400
0.290016680955887	0	0	0
0.293350011110306	0	800	0
0.296683341264725	0	0	0
0.300016671419144	0	0	0
0.303350001573563	0	0	800
0.306683331727982	0	0	0
0.310016661882401	0	0	200
0.313349992036819	400	0	400
0.316683322191238	400	0	200
0.320016652345657	0	0	200
0.323350012302399	0	1200	1800
0.326683342456818	800	1200	1000
0.330016672611237	0	6000	800
0.333350002765656	400	3200	400
0.336683332920074	800	6401	1200
0.340016663074493	0	2600	0
0.343349993228912	200	2200	0
0.346683323383331	0	4200	200
0.35001665353775	0	2600	400
0.353350013494492	0	2400	0
0.356683343648911	0	3400	0
0.360016673803329	0	5600	1000
0.363350003957748	0	10601	1200
0.366683334112167	800	9800	200
0.370016664266586	1600	4200	2200
0.373349994421005	0	9800	1600
0.376683324575424	0	5800	200
0.380016654729843	1200	3200	0
0.383350014686584	200	1600	0
0.386683344841003	1000	1800	400
0.390016674995422	800	800	800
0.393350005149841	600	0	200
0.39668333530426	400	0	600
0.400016665458679	0	1800	1200
0.403349995613098	400	800	1200
0.406683325767517	800	0	800
0.410016655921936	3200	4000	2400
0.413349986076355	600	1000	800
0.416683346033096	1000	5000	1400
0.420016676187515	1200	1800	4800
0.423350006341934	400	2600	1200
0.426683336496353	2800	1200	2000
0.430016666650772	800	5600	800
0.433349996805191	1200	7600	200
0.43668332695961	1200	3200	1000
0.440016657114029	2600	9201	1400
0.443349987268448	5000	16003	4400
0.446683347225189	600	11602	200
0.450016677379608	1000	20605	800
0.453350007534027	800	37624	1400
0.456683337688446	2000	19005	200
0.460016667842865	1800	15003	2600
0.463349997997284	1400	7601	1800
0.466683328151703	800	16405	1200
0.470016658306122	600	7001	200
0.473349988460541	200	7601	2600
0.47668331861496	1600	5600	4200
0.480016678571701	600	2000	2400
0.48335000872612	0	2200	600
0.486683338880539	1400	3200	2400
0.490016669034958	1600	3200	200
0.493349999189377	3800	3400	3600
0.496683329343796	3200	2000	0
0.500016689300537	2800	2600	1600
0.503350019454956	6200	4800	0
0.506683349609375	7000	7000	1000
0.510016679763794	15002	9400	2600
0.513350009918213	27607	11400	6600
0.516683340072632	26006	12000	4400
0.520016670227051	47620	18203	10601
0.52335000038147	52026	17402	7200
0.526683330535889	50223	15401	5400
0.530016660690308	71245	15401	7801
0.533349990844727	54827	18202	6601
0.536683320999146	43818	9200	10001
0.540016651153564	45418	22602	6000
0.543349981307983	48021	10600	12803
0.546683311462402	47620	15601	4000
0.550016641616821	35611	9400	7400
0.55334997177124	32009	10200	1600
0.556683361530304	20804	12801	2600
0.560016691684723	22004	10801	1400
0.563350021839142	14602	8000	2400
0.566683351993561	19003	9400	4600
0.57001668214798	13402	3600	2200
0.573350012302399	14402	5800	2800
0.576683342456818	7400	5200	2200
0.580016672611237	2600	5400	200
0.583350002765656	5200	4200	1600
0.586683332920074	3200	5400	1000
0.590016663074493	7200	2800	3200
0.593349993228912	9401	4200	1600
0.596683323383331	5000	2200	0
0.60001665353775	2600	3600	1400
0.603349983692169	3400	4000	3200
0.606683313846588	4400	1800	1200
0.610016644001007	2800	5400	800
0.613349974155426	1600	4200	400
0.616683304309845	2600	2400	400
0.620016694068909	600	3000	400
0.623350024223328	1200	1200	1600
0.626683354377747	2400	1000	0
0.630016684532166	800	3000	1400
0.633350014686584	600	1600	1800
0.636683344841003	1000	2000	800
0.640016674995422	200	2200	400
0.643350005149841	2200	3400	200
0.64668333530426	0	0	3000
0.650016665458679	1200	2800	2800
0.653349995613098	1600	2200	2400
0.656683325767517	2400	1400	0
0.660016655921936	1000	0	1400
0.663349986076355	0	0	800
0.666683316230774	4000	600	1400
0.670016646385193	1000	1800	400
0.673349976539612	400	2400	400
0.676683306694031	1400	1800	600
0.680016696453094	3200	2200	0
0.683350026607513	0	2600	200
0.686683356761932	3200	4200	2200
0.690016686916351	1000	600	1200
0.69335001707077	0	200	0
0.696683347225189	0	0	200
0.700016677379608	1200	200	1400
0.703350007534027	1000	200	200
0.706683337688446	2800	1000	400
0.710016667842865	600	0	1400
0.713349997997284	1600	1400	800
0.716683328151703	1200	0	2200
0.720016658306122	1800	200	2000
0.723349988460541	1200	1400	2400
0.72668331861496	800	1800	400
0.730016648769379	1600	1400	1000
0.733349978923798	200	2800	1200
0.736683309078217	200	1600	0
0.740016639232635	0	1400	2600
0.743350028991699	400	1600	400
0.746683359146118	400	0	200
0.750016689300537	400	800	800
0.753350019454956	800	600	5600
0.756683349609375	1200	2400	1400
0.760016679763794	1600	400	2400
0.763350009918213	3600	600	200
0.766683340072632	800	800	1200
0.770016670227051	1400	2000	1000
0.77335000038147	0	1000	200
0.776683330535889	2800	1000	200
0.780016660690308	1000	1200	0
0.783349990844727	1600	1000	2000
0.786683320999146	400	2000	800
0.790016651153564	1600	2200	2000
0.793349981307983	600	400	800
0.796683311462402	600	1000	600
0.800016641616821	1400	3800	0
0.80334997177124	1000	600	600
0.806683361530304	0	1600	2200
0.810016691684723	0	2200	1200
0.813350021839142	800	800	2400
0.816683351993561	0	1600	800
0.82001668214798	400	1200	400
0.823350012302399	800	3800	2200
0.826683342456818	0	600	200
0.830016672611237	1200	1200	200
0.833350002765656	400	0	1600
0.836683332920074	1400	0	1000
0.840016663074493	1200	2800	0
0.843349993228912	0	600	200
0.846683323383331	1200	2800	2000
0.85001665353775	800	2200	0
0.853349983692169	2800	200	1200
0.856683313846588	0	3200	1400
0.860016644001007	0	1000	400
0.863349974155426	400	3600	200
0.866683304309845	600	800	600
0.870016694068909	1600	400	400
0.873350024223328	0	2200	1000
0.876683354377747	800	4200	400
0.880016684532166	800	1000	200
0.883350014686584	400	2400	800
0.886683344841003	0	600	400
0.890016674995422	800	200	3400
0.893350005149841	0	0	200
0.89668333530426	1800	1400	600
0.900016665458679	200	800	200
0.903349995613098	0	1400	0
0.906683325767517	0	2600	0
0.910016655921936	600	0	400
0.913349986076355	400	1600	400
0.916683316230774	0	400	400
0.92003333568573	200	0	400
0.923366665840149	400	800	1000
0.926699995994568	200	600	0
0.930050015449524	0	1200	400
0.933383345603943	1800	1000	0
0.936716675758362	400	2800	1000
0.940066695213318	800	800	400
0.943400025367737	800	800	1000
0.946733355522156	0	3000	2200
0.950083315372467	600	3800	200
0.953416645526886	0	2400	600
0.956749975681305	200	1200	600
0.960083305835724	200	600	1400
0.963416695594788	0	2400	1200
0.966750025749207	800	1000	200
0.970099985599518	200	800	0
0.973433315753937	1200	1800	200
0.976766645908356	1000	1400	600
0.980099976062775	800	1400	1000
0.983433306217194	600	200	800
0.986766695976257	1400	1400	800
0.990100026130676	0	2200	200
0.993433356285095	600	800	1200
0.996766686439514	800	2000	200
1.00011670589447	200	1800	200
1.00345003604889	1000	4000	400
1.00678336620331	0	2200	1000
1.01011669635773	1200	200	0
1.01345002651215	400	1400	200
1.01678335666656	2200	8001	1400
1.02011668682098	2000	1000	1000
1.0234500169754	0	400	600
1.02678334712982	1400	1000	1400
1.03011667728424	600	1200	400
1.03345000743866	0	1000	0
1.03678333759308	3600	0	2400
1.0401166677475	1600	1400	2200
1.04344999790192	0	400	1800
1.04678332805634	1200	1400	200
1.05011665821075	1000	1400	800
1.05344998836517	0	1200	1000
1.05678331851959	0	1800	800
1.06011664867401	2000	800	1000
1.06344997882843	3200	1000	400
1.06678330898285	0	1000	1800
1.07011663913727	1000	0	200
1.07344996929169	200	1400	200
1.07678329944611	200	1400	200
1.08011662960052	2400	1600	400
1.08344995975494	1600	3200	400
1.08678328990936	0	800	2600
1.09011662006378	1000	400	0
1.0934499502182	1800	800	400
1.09678328037262	1200	1400	1400
1.10011661052704	800	2200	200
1.10344994068146	600	1200	1800
1.10678339004517	0	4400	0
1.11011672019958	200	1200	3000
1.113450050354	200	1600	800
1.11678338050842	0	400	1800
1.12011671066284	3000	4000	1000
1.12345004081726	0	1000	200
1.12678337097168	1600	2200	2400
1.1301167011261	2600	1000	1200
1.13346672058105	800	1000	1000
1.13680005073547	3200	2000	1200
1.14013338088989	2400	400	400
1.14346671104431	1000	1600	400
1.14680004119873	1000	1600	0
1.15013337135315	600	1600	400
1.15346670150757	800	1600	200
1.15680003166199	200	1000	1000
1.16013336181641	800	600	1800
1.16346669197083	1800	800	200
1.16680002212524	400	800	1600
1.17013335227966	1600	1200	0
1.17346668243408	0	1800	4200
1.1768000125885	200	400	1200
1.18013334274292	200	2400	400
1.18346667289734	1600	2800	1400
1.18680000305176	800	2200	800
1.19013333320618	400	5200	0
1.1934666633606	200	1600	800
1.19679999351501	1200	200	1200
1.20013332366943	600	0	0
1.20346665382385	400	1200	800
1.20679998397827	1200	1000	1200
1.21013331413269	1400	600	400
1.21346664428711	600	4000	0
1.21679997444153	0	600	200
1.22013330459595	800	400	200
1.22346663475037	600	1800	600
1.22679996490479	2000	1800	800
1.2301332950592	200	1600	0
1.23346662521362	200	1400	1800
1.23679995536804	1400	4000	400
