Retention Time	Intensity	Intensity	Intensity
0	0	0	0
0.00333333341404796	0	0	400
0.00666666682809591	0	0	400
0.0100166667252779	0	0	400
0.0133499996736646	0	0	0
0.0166833326220512	0	0	400
0.0200166665017605	200	0	0
0.0233500003814697	200	0	200
0.026683334261179	0	1400	0
0.0300166662782431	0	0	0
0.0333499982953072	0	1600	0
0.0366833321750164	0	0	400
0.0400166660547256	0	200	0
0.0433499999344349	0	0	400
0.0466833338141441	0	400	200
0.0500166676938534	0	0	400
0.0533500015735626	0	800	200
0.0566833317279816	0	0	0
0.0600166656076908	0	0	0
0.0633499994874001	0	0	0
0.066683329641819	0	0	0
0.0700166672468185	0	0	0
0.0733499974012375	0	0	0
0.076683335006237	0	200	0
0.080016665160656	0	0	400
0.0833500027656555	0	0	0
0.0866833329200745	0	0	200
0.0900166630744934	0	0	0
0.093350000679493	0	0	0
0.0966833308339119	0	0	0
0.100016668438911	0	0	0
0.10334999859333	0	200	0
0.10668333619833	0	400	0
0.110016666352749	0	0	0
0.113349996507168	0	0	1200
0.116683334112167	0	1200	0
0.120016664266586	0	0	200
0.123350001871586	0	0	1600
0.126683339476585	0	0	0
0.130016669631004	0	0	0
0.133349999785423	0	0	0
0.136683329939842	0	0	0
0.140016660094261	200	0	0
0.143350005149841	0	0	2000
0.146699994802475	0	0	400
0.150033339858055	0	0	2000
0.153366670012474	0	0	0
0.156700000166893	0	0	1200
0.160033330321312	0	0	0
0.163366660475731	0	400	0
0.166700005531311	0	0	400
0.17003333568573	0	0	200
0.173366665840149	0	1200	200
0.176699995994568	0	0	0
0.180033326148987	0	0	0
0.183366671204567	0	0	200
0.186700001358986	0	0	400
0.190033331513405	0	0	200
0.193366661667824	0	0	400
0.196700006723404	0	0	0
0.200033336877823	0	600	400
0.203366667032242	0	0	0
0.206699997186661	0	200	200
0.21003332734108	0	200	0
0.21336667239666	0	0	200
0.216700002551079	0	0	0
0.220033332705498	0	0	0
0.223366662859917	0	0	0
0.226699993014336	0	0	200
0.230033338069916	0	0	200
0.233366668224335	0	0	0
0.236699998378754	0	200	200
0.240033328533173	0	0	200
0.243366673588753	0	1400	0
0.246700003743172	0	0	0
0.250033318996429	0	0	200
0.253366678953171	0	0	400
0.25670000910759	0	0	400
0.260033339262009	0	0	0
0.263366669416428	0	0	0
0.266699999570847	400	0	200
0.270033329725266	0	0	0
0.273366659879684	0	0	0
0.276699990034103	0	0	0
0.280033320188522	0	0	200
0.283366680145264	0	0	0
0.286700010299683	0	0	0
0.290033340454102	0	0	200
0.293366670608521	0	0	0
0.296700000762939	0	0	1000
0.300033330917358	0	0	0
0.303366661071777	0	0	0
0.306699991226196	0	600	0
0.310033321380615	0	200	400
0.313366681337357	0	400	200
0.316700011491776	0	0	0
0.320033341646194	400	0	400
0.323366671800613	0	0	400
0.326700001955032	200	0	0
0.330033332109451	0	800	2400
0.33336666226387	0	4000	400
0.336699992418289	200	3200	600
0.340033322572708	0	4400	400
0.343366652727127	600	8601	0
0.346700012683868	0	2400	200
0.350033342838287	0	5200	0
0.353366672992706	0	7401	200
0.356700003147125	0	3800	0
0.360033333301544	0	4600	0
0.363366663455963	0	4600	0
