Retention Time	Intensity	Intensity	Intensity
0	0	200	0
0.00333333341404796	0	200	0
0.00666666682809591	0	200	0
0.00999999977648258	0	0	1400
0.0133333336561918	0	0	0
0.0166666675359011	0	0	0
0.0199999995529652	0	0	0
0.0233333334326744	0	400	0
0.0266666673123837	0	0	0
0.0299999993294477	0	0	0
0.0333333350718021	0	200	0
0.0366666652262211	0	0	200
0.0399999991059303	0	0	800
0.0433333329856396	0	400	0
0.0466666668653488	0	200	0
0.0500000007450581	0	1200	0
0.0533333346247673	0	400	0
0.0566666685044765	0	0	0
0.0599999986588955	0	400	0
0.0633333325386047	200	600	0
0.0666666701436043	0	0	800
0.0700000002980232	0	400	0
0.0733333304524422	0	0	0
0.0766666680574417	0	600	0
0.0799999982118607	0	0	0
0.0833333358168602	0	200	0
0.0866666659712791	0	200	0
0.0900000035762787	0	400	0
0.0933333337306976	0	0	0
0.0966666638851166	0	0	0
0.100000001490116	0	200	0
0.103333331644535	0	0	0
0.106666669249535	0	0	400
0.109999999403954	0	400	0
0.113333337008953	0	400	200
0.116666667163372	0	0	400
0.119999997317791	0	0	0
0.123333334922791	0	400	0
0.126666665077209	0	400	0
0.129999995231628	0	0	0
0.133333340287209	0	0	0
0.136666670441628	0	200	0
0.140000000596046	0	1000	1400
0.143333330750465	0	600	0
0.146666660904884	0	0	0
0.150016665458679	0	0	0
0.153349995613098	0	0	0
0.156683340668678	0	0	0
0.160016670823097	0	0	0
0.163350000977516	0	400	0
0.166683331131935	0	400	400
0.170016661286354	0	200	0
0.173350006341934	0	400	1600
0.176683336496353	0	0	400
0.180016666650772	0	0	1000
0.183349996805191	0	0	0
0.18668332695961	0	0	0
0.19001667201519	0	400	400
0.193350002169609	0	0	0
0.196700006723404	0	0	0
0.200033336877823	0	400	1800
0.203366667032242	0	0	200
0.206716671586037	0	0	0
0.210050001740456	0	600	0
0.21340000629425	0	600	0
0.216733336448669	0	400	0
0.220066666603088	0	600	0
0.223399996757507	0	200	0
0.226750001311302	0	400	0
0.230083331465721	0	400	0
0.23341666162014	0	0	0
0.23675000667572	0	200	0
0.240083336830139	0	400	0
0.243416666984558	0	0	0
0.246766671538353	0	0	0
0.250099986791611	200	200	0
0.253433346748352	0	200	0
0.256766676902771	0	0	0
0.26010000705719	0	0	0
0.263433337211609	400	0	0
0.266766667366028	0	600	200
0.270099997520447	0	400	0
0.273433327674866	0	400	0
0.276766657829285	0	0	0
0.280099987983704	800	600	0
0.283433347940445	0	0	0
0.286766678094864	0	200	0
0.290100008249283	0	200	0
0.293433338403702	0	200	0
0.296766668558121	0	200	0
0.30009999871254	0	400	0
0.303433328866959	0	0	0
0.306766659021378	0	400	0
0.310099989175797	0	400	0
0.313433319330215	0	200	0
0.316766679286957	0	200	800
0.320100009441376	0	400	0
0.323433339595795	200	400	0
0.326766669750214	0	400	0
0.330099999904633	0	600	0
0.333433330059052	0	400	0
0.336783319711685	0	400	0
0.340116679668427	0	0	0
0.343450009822845	0	0	0
0.346783339977264	0	200	0
0.350116670131683	0	200	0
0.353450000286102	0	0	0
0.356783330440521	0	0	0
0.36011666059494	0	0	0
0.363449990749359	0	400	0
0.366783320903778	0	0	0
0.370116680860519	0	0	0
0.373450011014938	0	200	0
0.376783341169357	0	0	0
0.380116671323776	400	200	200
0.383450001478195	0	200	0
0.386783331632614	0	0	0
0.390116661787033	0	0	0
0.393449991941452	0	400	0
0.396783322095871	0	200	0
0.40011665225029	0	200	0
0.403450012207031	0	0	0
0.40678334236145	0	200	0
0.410116672515869	600	600	0
0.413450002670288	0	0	0
0.416783332824707	0	0	200
0.420116662979126	0	0	0
0.423449993133545	0	400	0
0.426783323287964	0	200	0
0.430116653442383	0	200	0
0.433450013399124	0	400	0
0.436783343553543	0	0	600
0.440116673707962	0	0	0
0.443450003862381	0	0	0
0.446799993515015	0	400	0
0.450133323669434	0	400	200
0.453466653823853	0	400	400
0.456800013780594	0	400	0
0.460133343935013	0	600	0
0.463466674089432	0	0	0
0.466800004243851	0	400	0
0.47013333439827	0	0	0
0.473466664552689	0	0	0
0.476799994707108	0	0	200
0.480133324861526	0	0	200
0.483466655015945	0	0	0
0.486799985170364	0	400	0
0.490133345127106	0	400	0
0.493466675281525	0	0	0
0.496800005435944	0	400	0
0.500133335590363	400	0	0
0.503466665744781	0	0	0
0.5067999958992	0	400	0
0.510133326053619	0	800	0
0.513466656208038	0	200	0
0.516799986362457	0	800	0
0.520133316516876	0	0	0
0.523466646671295	0	1400	2800
0.526799976825714	0	400	0
0.530133306980133	0	200	0
0.533466637134552	0	0	0
0.536800026893616	0	800	0
0.540133357048035	0	200	1400
0.543466687202454	0	0	600
0.546800017356873	0	200	1400
0.550133347511292	0	200	0
0.55346667766571	0	200	0
0.556800007820129	0	200	0
0.560133337974548	0	800	0
0.563466668128967	0	400	0
0.566799998283386	0	0	0
0.570133328437805	0	0	0
0.573466658592224	0	0	0
0.576799988746643	200	400	0
0.580133318901062	0	200	0
0.583466649055481	0	400	0
0.5867999792099	200	0	0
0.590133309364319	0	400	0
0.593466639518738	0	200	0
0.596800029277802	0	1200	0
0.60013335943222	0	0	0
0.603466689586639	0	1000	0
0.606800019741058	0	400	0
0.610133349895477	0	400	0
0.613466680049896	0	400	0
0.616800010204315	0	0	0
0.620133340358734	0	400	0
0.623466670513153	0	2000	0
0.626800000667572	800	1400	0
0.630133330821991	0	200	0
0.63346666097641	0	0	0
0.636799991130829	0	200	0
0.640133321285248	0	200	0
0.643466651439667	0	0	0
0.646799981594086	0	200	0
0.650133311748505	0	0	0
0.653466641902924	0	400	0
0.656799972057343	0	400	0
0.660133361816406	0	400	0
0.663466691970825	0	0	0
0.666800022125244	0	400	0
0.670133352279663	0	400	0
0.673466682434082	0	200	0
0.676800012588501	0	400	800
0.68013334274292	0	400	400
0.683466672897339	0	0	0
0.686800003051758	0	400	0
0.690133333206177	0	200	0
0.693466663360596	0	400	200
0.696799993515015	0	0	1600
0.700133323669434	0	0	0
0.703466653823853	0	200	0
0.706799983978271	0	0	0
0.71013331413269	0	0	0
0.713466644287109	0	1200	0
0.716799974441528	0	400	0
0.720133304595947	0	400	600
0.723466694355011	1000	0	0
0.72680002450943	0	200	0
0.730133354663849	0	200	0
0.733466684818268	0	0	0
0.736800014972687	0	400	0
0.740133345127106	0	400	0
0.743466675281525	0	1200	0
0.746800005435944	0	400	0
0.750133335590363	0	0	400
0.753466665744781	0	400	0
0.7567999958992	0	200	0
0.760133326053619	0	200	0
0.763466656208038	0	200	200
0.766799986362457	0	0	0
0.770133316516876	0	400	1400
0.773466646671295	0	400	0
0.776816666126251	0	200	600
0.78014999628067	0	200	0
0.783483326435089	0	0	0
0.786816656589508	0	0	0
0.790149986743927	0	400	0
0.793483316898346	0	1600	0
0.796816647052765	0	0	1600
0.800149977207184	0	0	0
0.803483307361603	0	400	1400
0.806816637516022	0	0	0
0.810150027275085	0	0	800
0.813483357429504	0	200	0
0.816816687583923	0	200	0
0.820150017738342	0	0	0
0.823483347892761	0	0	0
0.82681667804718	0	200	0
0.830150008201599	0	400	0
0.833483338356018	0	200	0
0.836816668510437	0	800	0
0.840149998664856	0	0	0
0.843483328819275	0	400	200
0.846816658973694	400	0	0
0.850149989128113	0	200	0
0.853483319282532	0	200	0
0.856816649436951	0	400	0
0.86014997959137	0	400	0
0.863483309745789	0	400	0
0.866816639900208	0	400	0
0.870150029659271	0	0	0
0.87348335981369	0	0	0
0.876816689968109	0	200	0
0.880150020122528	0	400	0
0.883499979972839	0	200	0
0.886833310127258	0	0	1400
0.890166640281677	0	0	0
0.893499970436096	0	800	0
0.89683336019516	0	0	0
0.900166690349579	0	200	0
0.903500020503998	0	400	0
0.906833350658417	0	0	0
0.910166680812836	0	400	0
0.913500010967255	0	0	0
0.916833341121674	0	0	0
0.920166671276093	0	400	0
0.923500001430511	0	400	0
0.92683333158493	0	400	0
0.930166661739349	0	0	0
0.933499991893768	0	200	0
0.936833322048187	0	400	0
0.940166652202606	0	0	0
0.943499982357025	0	200	600
0.946833312511444	0	0	0
0.950166642665863	0	0	0
0.953499972820282	0	200	0
0.956833362579346	0	0	0
0.960166692733765	0	400	0
0.963500022888184	0	0	0
0.966833353042603	0	200	0
0.970166683197021	0	200	0
0.97350001335144	0	0	0
0.976833343505859	0	400	0
0.980166673660278	0	0	0
0.983500003814697	0	0	0
0.986833333969116	0	200	0
0.990166664123535	0	800	0
0.993499994277954	0	200	0
0.996833324432373	0	0	0
1.00016665458679	0	200	0
1.00349998474121	0	200	0
1.00683331489563	0	200	0
1.01016664505005	0	800	0
1.01349997520447	0	0	0
1.01683330535889	200	0	0
1.02016663551331	0	0	0
1.02349996566772	0	0	0
1.02683329582214	0	200	0
1.03016662597656	0	400	0
1.03349995613098	200	400	0
1.03684997558594	0	0	0
1.04018330574036	0	0	0
1.04351663589478	0	200	0
1.04684996604919	0	200	0
1.05018329620361	0	600	0
1.05351662635803	0	0	0
1.05684995651245	0	0	0
1.06018328666687	0	400	0
1.06351661682129	0	200	0
1.06684994697571	0	600	0
1.07018327713013	0	200	0
1.07351660728455	0	400	0
1.07685005664825	0	200	0
1.08018338680267	0	400	200
1.08351671695709	0	200	0
1.08685004711151	0	1400	0
1.09018337726593	0	200	0
1.09351670742035	0	200	0
1.09685003757477	0	0	0
1.10018336772919	0	200	0
1.10351669788361	0	400	0
1.10685002803802	0	400	0
1.11018335819244	0	0	0
1.11351668834686	0	400	1000
1.11685001850128	0	400	0
1.1201833486557	0	200	0
1.12351667881012	0	400	0
1.12685000896454	0	0	0
1.13018333911896	0	0	400
1.13351666927338	0	200	0
1.1368499994278	0	200	0
1.14018332958221	0	200	0
1.14351665973663	0	200	0
1.14684998989105	0	200	0
1.15018332004547	0	200	0
1.15351665019989	0	400	0
1.15684998035431	0	0	0
1.16018331050873	0	1400	0
1.16351664066315	0	0	0
1.16684997081757	0	200	0
1.17018330097198	0	0	0
1.1735166311264	0	200	0
1.17684996128082	0	0	0
1.18018329143524	0	0	0
1.18351662158966	0	200	0
1.18684995174408	0	0	200
1.1901832818985	0	200	0
1.19351661205292	0	200	0
1.19684994220734	0	200	0
1.20018339157104	0	600	0
1.20351672172546	0	200	0
1.20685005187988	0	0	0
1.2101833820343	0	0	0
1.21351671218872	0	400	0
1.21685004234314	0	0	200
1.22018337249756	0	400	0
1.22351670265198	0	200	0
1.2268500328064	0	200	0
1.23018336296082	0	800	0
1.23351669311523	0	200	0
1.23685002326965	0	200	0
1.24018335342407	0	200	0
1.24351668357849	0	400	0
1.24685001373291	0	0	0
1.25018334388733	0	400	0
1.25351667404175	0	400	0
1.25685000419617	0	0	0
1.26018333435059	0	0	0
1.263516664505	0	1400	0
1.26684999465942	0	0	400
1.27018332481384	0	1200	600
1.27351665496826	0	0	200
1.27684998512268	0	600	0
1.2801833152771	0	0	0
1.28351664543152	0	600	0
1.28684997558594	0	0	0
1.29018330574036	0	0	0
1.29351663589478	0	400	0
1.29686665534973	0	200	0
1.30019998550415	0	400	0
1.30353331565857	0	200	0
1.30686664581299	0	0	400
1.31019997596741	0	0	0
1.31353330612183	0	0	400
1.31686663627625	0	600	0
1.32019996643066	0	600	0
1.32353329658508	0	0	0
1.3268666267395	0	0	0
1.33019995689392	0	0	0
1.33353328704834	0	4000	0
1.33686661720276	0	400	0
1.34019994735718	0	200	0
1.3435332775116	0	0	0
1.34686660766602	0	200	0
1.35020005702972	0	600	0
1.35353338718414	0	200	0
1.35686671733856	0	0	0
1.36020004749298	0	0	0
1.3635333776474	0	400	1000
1.36686670780182	0	400	0
1.37020003795624	0	600	0
1.37353336811066	0	0	0
1.37686669826508	0	800	0
1.38020002841949	0	0	0
1.38353335857391	0	200	400
1.38686668872833	0	200	0
1.39020001888275	0	200	0
1.39353334903717	0	200	0
1.39686667919159	0	400	0
1.40020000934601	0	0	0
1.40353333950043	0	400	0
1.40686666965485	0	600	0
1.41019999980927	0	0	600
1.41353332996368	0	400	0
1.4168666601181	600	400	0
1.42019999027252	0	400	0
1.42355000972748	0	0	0
1.4268833398819	0	400	0
1.43021667003632	0	400	0
1.43355000019073	0	0	200
1.43688333034515	0	400	600
1.44021666049957	0	200	0
1.44354999065399	400	0	1000
1.44688332080841	0	200	1600
1.45021665096283	0	0	200
1.45354998111725	1600	1400	400
1.45688331127167	0	1200	0
1.46021664142609	0	1400	1000
1.46354997158051	0	800	800
1.46688330173492	0	0	1200
1.47021663188934	0	200	0
1.47354996204376	2000	0	0
1.47688329219818	0	600	2200
1.4802166223526	400	0	0
1.48354995250702	0	0	200
1.48688328266144	0	200	0
1.49021661281586	0	200	1000
1.49354994297028	0	0	0
1.49688339233398	0	200	600
1.5002167224884	200	0	1000
1.50355005264282	0	200	0
1.50688338279724	0	0	0
1.51021671295166	400	0	0
1.51355004310608	0	200	0
1.5168833732605	0	0	0
1.52023339271545	0	200	1400
1.52356672286987	0	0	0
1.52690005302429	0	200	800
1.53023338317871	0	200	600
1.53356671333313	0	2400	0
1.53690004348755	0	200	0
1.54023337364197	800	0	0
1.54356670379639	200	0	800
1.54690003395081	600	800	600
1.55023336410522	800	200	600
1.55356669425964	0	0	200
1.55690002441406	0	600	2200
1.56023335456848	0	200	0
1.5635666847229	600	0	2000
1.56690001487732	0	200	0
1.57023334503174	0	800	600
1.57356667518616	0	400	600
1.57690000534058	0	200	2000
1.580233335495	800	0	200
1.58356666564941	600	0	0
1.58689999580383	0	0	0
1.59023332595825	0	1200	400
1.59356665611267	400	0	400
1.59689998626709	0	200	600
1.60023331642151	200	0	200
1.60356664657593	0	200	0
1.60689997673035	0	0	400
1.61023330688477	0	0	0
1.61356663703918	0	2200	0
1.6168999671936	0	600	200
1.62023329734802	600	400	200
1.62356662750244	0	400	0
1.62689995765686	200	1400	1800
1.63023328781128	0	1200	1000
1.6335666179657	0	0	400
1.63689994812012	0	600	1000
1.64023327827454	0	0	1800
1.64356660842896	800	0	0
1.64690005779266	0	600	800
1.65023338794708	0	200	0
1.6535667181015	0	1200	0
1.65690004825592	0	400	0
1.66023337841034	0	0	1400
1.66356670856476	0	1000	400
1.66690003871918	0	0	1000
1.6702333688736	1200	400	1800
1.67356669902802	200	600	0
1.67690002918243	0	400	0
1.68023335933685	200	400	200
1.68356668949127	0	0	0
1.68690001964569	0	200	0
1.69023334980011	0	0	0
1.69356667995453	200	1600	2400
1.69690001010895	0	0	1000
1.70023334026337	400	0	1800
1.70356667041779	800	1600	0
1.7069000005722	1000	0	0
1.71023333072662	0	400	800
1.71356666088104	0	400	0
1.71689999103546	200	200	0
1.72023332118988	200	200	0
1.7235666513443	0	0	0
1.72689998149872	200	400	200
1.73023331165314	0	0	0
1.73356664180756	0	0	200
1.73689997196198	0	600	0
1.74024999141693	0	0	200
1.74358332157135	800	200	400
1.74691665172577	0	600	600
1.75024998188019	0	400	800
1.75358331203461	1600	400	0
1.75691664218903	800	200	1000
1.76024997234344	0	600	1000
1.76358330249786	1000	0	0
1.76691663265228	0	200	400
1.7702499628067	400	400	0
1.77358329296112	0	1000	0
1.77691662311554	0	400	2000
1.78024995326996	0	400	800
1.78358328342438	1200	0	2600
1.7869166135788	0	200	0
1.79024994373322	0	0	0
1.79358327388763	0	200	0
1.79691672325134	0	400	0
1.80025005340576	1000	200	0
1.80358338356018	0	400	1000
1.8069167137146	0	1000	1600
1.81025004386902	0	600	400
1.81358337402344	800	0	0
1.81691670417786	400	0	1600
1.82025003433228	0	200	400
1.82358336448669	0	0	1800
1.82691669464111	600	0	600
1.83025002479553	1800	200	0
1.83358335494995	400	1000	2600
1.83691668510437	0	0	0
1.84025001525879	1200	200	0
1.84358334541321	800	1000	800
1.84691667556763	0	400	400
1.85025000572205	0	1000	1200
1.85358333587646	200	0	1400
1.85691666603088	0	800	600
1.8602499961853	0	600	600
1.86358332633972	0	0	0
1.86691665649414	0	800	2800
1.87024998664856	0	600	200
1.87358331680298	600	0	600
1.8769166469574	800	200	0
1.88024997711182	0	0	200
1.88358330726624	0	400	0
1.88691663742065	1600	0	1000
1.89024996757507	2200	400	800
1.89358329772949	0	200	1000
1.89691662788391	0	0	0
1.90024995803833	1600	1000	200
1.90358328819275	1000	200	0
1.90691661834717	0	0	200
1.91024994850159	1600	1800	600
1.91358327865601	600	0	1200
1.91691660881042	200	0	600
1.92025005817413	600	200	1800
1.92358338832855	0	400	0
1.92691671848297	0	0	0
1.93025004863739	1800	1400	0
1.93358337879181	1000	400	2800
1.93691670894623	0	0	200
1.94025003910065	0	200	1000
1.94358336925507	600	800	800
1.94691669940948	800	1800	600
1.9502500295639	0	2000	800
1.95358335971832	0	2200	400
1.95691668987274	0	200	400
1.96025002002716	200	600	4200
1.96358335018158	0	200	3000
1.966916680336	0	1000	800
1.97025001049042	200	2400	200
1.97358334064484	400	200	400
1.97691667079926	600	1800	2000
1.98025000095367	0	600	800
1.98358333110809	200	4000	1200
1.98691666126251	200	800	2600
1.99024999141693	800	2400	4200
1.99358332157135	200	200	1400
1.99691665172577	400	1000	2400
2.00025010108948	1200	200	4400
2.0035834312439	200	400	3400
2.00691676139832	400	0	4400
2.01025009155273	0	1200	4800
2.01358342170715	400	400	9601
2.01691675186157	200	400	5200
2.02025008201599	600	1800	4800
2.02358341217041	800	600	3400
2.02691674232483	0	1000	2000
2.03025007247925	0	1800	8000
2.03358340263367	0	2400	3800
2.03691673278809	1200	800	3400
2.0402500629425	1400	2200	5800
2.04358339309692	600	800	4600
2.04691672325134	200	1400	14202
2.05025005340576	200	400	7000
2.05358338356018	600	1200	3200
2.0569167137146	0	600	5000
2.06025004386902	2600	3600	6200
2.06358337402344	1400	3200	1600
2.06691670417786	1400	3200	2800
2.07025003433228	1200	1400	2400
2.07360005378723	1400	3000	8000
2.07693338394165	400	2400	3600
2.08026671409607	600	3600	3200
2.08360004425049	1400	4600	2200
2.08693337440491	1400	5200	2600
2.09026670455933	400	2000	1400
2.09360003471375	800	8601	800
2.09693336486816	600	4000	2000
2.10026669502258	800	2400	2000
2.103600025177	3400	4000	800
2.10693335533142	1200	2800	3800
2.11026668548584	1400	6801	5200
2.11360001564026	400	12402	3600
2.11693334579468	1800	9201	2800
2.1202666759491	1200	11601	1600
2.12360000610352	3200	8801	4000
2.12693333625793	600	10001	3400
2.13026666641235	2000	17204	5200
2.13359999656677	800	13003	3200
2.13693332672119	1800	20205	2800
2.14026665687561	2200	23608	2800
2.14359998703003	5000	46229	6800
2.14693331718445	2600	41023	2200
2.15026664733887	600	62657	7200
2.15359997749329	5000	83488	6800
2.15693330764771	1200	82895	8000
2.16026663780212	1000	90114	17802
2.16359996795654	400	127198	17403
2.16693329811096	1800	123005	14401
2.17026662826538	1000	135249	17803
2.1735999584198	2600	148684	30809
2.17693328857422	600	142048	35010
2.18026661872864	400	200868	43015
2.18359994888306	400	233992	60031
2.18693327903748	2400	266035	79853
2.19026660919189	800	309239	188671
2.19359993934631	3400	514554	288241
2.19693326950073	600	680903	573449
2.20026659965515	200	1209662	891573
2.20359992980957	1200	1890512	1480432
2.20693325996399	0	2953593	2152598
2.21026659011841	3800	5759274	3928609
2.21359992027283	1400	10555591	6880406
2.21693325042725	4600	18994106	13382406
2.22026658058167	4000	28311262	23621150
2.22359991073608	3000	37359752	40027512
2.2269332408905	1600	48707252	67842808
2.23026657104492	800	57188228	105030944
2.23359990119934	2000	66702052	159096848
2.23693323135376	1600	73487488	201202336
2.24026656150818	3400	73057760	266487328
2.2435998916626	3800	69516864	320950112
2.24693322181702	1200	64104308	342718496
2.25026655197144	3800	62189792	361393568
2.25359988212585	1400	53171520	386344800
2.25693345069885	2000	49413536	406904640
2.26026678085327	3600	43319916	422832800
2.26360011100769	0	34498012	428161664
2.26693344116211	0	29166116	432379136
2.27026677131653	4600	23337164	436967392
2.27360010147095	4200	17619344	438496640
2.27693343162537	4200	14353612	444567808
2.28026676177979	2400	11715755	439722016
2.2836000919342	1600	9209270	435032480
2.28693342208862	1600	6603168	434395296
2.29026675224304	1000	5381083	424748224
2.29360008239746	1000	4251831	422186944
2.29693341255188	1400	3348672	413831616
2.3002667427063	1400	2759168	391149152
2.30360007286072	2000	2357605	375848832
2.30693340301514	2800	1877951	347960096
2.31026673316956	1200	1611790	310939680
2.31360006332397	600	1323891	274236352
2.31693339347839	1600	1133102	252910000
2.32026672363281	400	1048862	204752080
2.32360005378723	2400	934077	182490144
2.32693338394165	1600	846673	145432304
2.33026671409607	2400	744532	124379144
2.33360004425049	2200	671760	101354144
2.33693337440491	600	632318	82164456
2.34026670455933	200	605159	65607712
2.34360003471375	0	528371	52873224
2.34693336486816	200	468195	47171692
2.35026669502258	2200	436849	38523924
2.353600025177	600	380474	31679076
2.35693335533142	1000	356292	27359342
2.36026668548584	1200	380661	22244408
2.36360001564026	1400	340831	20562560
2.36693334579468	2600	315227	16711686
2.3702666759491	600	264063	15134021
2.37360000610352	1400	270770	13111548
2.37693333625793	200	265243	11460472
2.38026666641235	2200	211373	10836513
2.38359999656677	600	246941	9858512
2.38693332672119	0	208736	8926455
2.39026665687561	400	209725	8080248
2.39359998703003	1800	220805	7605017
2.39693331718445	1000	169529	6465962
2.40026664733887	1400	200887	6164114
